,6140,6184,6227,6325,6332,6333,6334,6335,6336,6337,6338,6339,6340,6342,6343,6346,6414,6417,6418,6419,6420,6422,6423,6424,6425,6426,6482,6502,6578,6590,6602,6603,6616,6618,6636,6637,6638,6640,6644,6667,6682,6684,6686,6690,6692,6693,6695,6698,6699,6700,6702,6705,6706,6707,6708,6709,6711,6713,6718,6720,6723,6739,6740,6744,6745,6752,6768,6769,6785,6792,6793,6796,6797,6800,6806,6807,6808,6811,6824,6829,6839,6874,6882,6884,6909,6913,6915,6916,6953,6964,6967,6968,6974,6995,6996,7030,7031,7032,7033,7038,7039,7074,7096,7097,7098,7100,7101,7102,7103,7104,7105,7120,7121,7139,7146,7152,7153,7154,7155,7156,7158,7188,7189,7191,7197,7206,7207,7208,7209,7210,7211,7212,7213,7214,7215,7216,7218,7219,7220,7221,7222,7223,7238,7240,7243,7244,7245,7246,7247,7248,7249,7250,7251,7252,7253,7254,7255,7256,7257,7258,7259,7279,7317,7319,7324,7327,7331,7333,7335,7336,7339,7340,7341,7343,7344,7356,7357,7361,7362,7378,7451,7452,7454,7456,7457,7458,7459,7460,7464,7465,7466,7470,7473,7474,7475,7476,7478,7479,7480,7481,7483,7484,7485,7486,7492,7494,7498,7503,7504,7526,7527,7528,7529,7530,7531,7533,7571,7575,7580,7581,7583,7594,7595,7603,7612,7624,7625,7627,7628,7630,7638,7639,7641,7642,7648,7651,7652,7657,7685,7697,7707,7723,7730,7731,7732,7738,7740,7741,7742,7760,7763,7790,7792,7794,7795,7798,7799,7803,7807,7822,7823,7828,7834,7835,7836,7837,7838,7840,7845,7846,7847,7854,7856,7860,7863,7867,7868,7869,7876,7881,7886,7887,7888,7894,7900,7902,7912,7927,7931,7937,7948,7952,7953,7958,8009,8030,8056,8057,8058,8059,8060,8069,8073,8077,8089,8095,8100,8115,8118,8144,8148,8158,8172,8173,8174,8175,8194,8213,8215,8292,8295,8296,8297,8304,8305,8306,8307,8308,8309,8310,8317,8318,8319,8320,8321,8322,8326,8327,8328,8329,8334,8346,8348,8349,8350,8351,8353,8355,8356,8358,8360,8361,8363,8364,8365,8370,8374,8440,8538,8541,nome,partido,uf
160515,Sim,Abstenção,Sim,Não,Sim,Sim,Sim,Sim,Sim,null,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,null,Sim,Sim,null,Sim,Sim,Não,Não,Sim,Não,null,Sim,Sim,Sim,null,null,null,null,null,null,null,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,null,Não,Não,Não,Não,null,null,null,null,null,null,Não,Sim,Sim,Sim,Sim,Sim,Não,null,Não,Não,Não,Sim,Não,Não,Sim,null,Sim,Sim,Não,Não,null,Sim,Não,Sim,null,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,null,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,null,Sim,Não,Não,null,null,null,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,null,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,null,null,null,null,null,null,null,null,null,null,null,Não,Sim,Sim,null,Não,Sim,null,Não,Sim,Sim,null,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,null,Sim,Sim,null,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,null,Não,Não,Não,Não,Sim,null,Não,Não,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,null,Sim,Não,Não,null,null,null,null,null,null,null,null,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,null,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,null,null,null,null,null,null,null,Não,Sim,Sim,Sim,RONALDO BENEDET,PMDB,SC
178861,null,Não,null,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,null,null,null,null,null,null,null,null,null,null,null,Sim,Sim,Sim,Sim,Sim,Não,Não,Abstenção,Sim,Sim,Sim,Sim,Sim,Sim,Não,null,Sim,Não,Sim,Sim,Não,null,Sim,Não,null,null,null,null,null,null,null,null,null,null,Não,Não,Não,Não,Sim,Sim,,Não,Não,Não,Sim,Não,Não,null,null,null,Não,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,null,null,null,null,null,null,null,null,null,Sim,Sim,Não,null,null,Não,Não,Não,Não,Não,Sim,Não,Sim,null,Não,Não,Não,Sim,Não,Sim,Não,Sim,null,null,null,null,null,null,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,null,null,null,null,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,null,null,null,null,Não,Sim,Não,Sim,Sim,Não,null,null,null,null,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,null,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,null,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,null,null,Sim,Não,Sim,null,null,null,null,null,Sim,Sim,Sim,Sim,null,null,null,null,null,null,Não,Não,Não,Não,Não,null,Sim,null,Sim,null,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,null,Não,Não,Sim,Não,Não,null,null,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,null,null,null,null,null,null,null,null,null,null,Não,Não,Não,Não,Não,Não,Não,Sim,null,Não,Não,Sim,Não,Não,null,Sim,Não,Não,null,Não,null,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,null,Sim,Não,Não,Não,null,null,null,null,Não,null,Não,null,null,null,null,null,Não,Sim,Sim,null,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,null,null,null,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,null,null,null,Não,Não,RONALDO CARLETTO,PP,BA
160637,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,null,null,Sim,Não,Não,Não,Não,Não,Não,Sim,null,null,null,null,null,Não,Sim,Sim,null,Sim,Não,Sim,Sim,Não,Abstenção,Obstrução,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,,null,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,null,Não,null,null,Não,Não,Não,Sim,Não,null,null,Não,Sim,Sim,Sim,Sim,Sim,null,null,Não,Não,Não,Sim,Não,Não,Sim,Obstrução,Sim,Sim,null,null,Não,Sim,Não,Sim,null,Sim,Não,null,null,Sim,Sim,Não,Sim,Não,Não,null,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,null,null,null,null,Não,null,null,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,null,null,Sim,Não,null,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,null,null,null,null,null,Não,Não,Não,Não,Não,Não,Sim,null,Não,Não,null,Não,null,Não,null,null,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,null,null,null,Sim,Não,Não,Sim,Não,Sim,null,Não,null,null,null,Não,Não,Não,null,null,Não,null,null,Sim,null,null,null,null,null,null,null,Sim,null,null,Sim,Obstrução,null,null,Sim,Sim,Obstrução,Não,Sim,Sim,Sim,Sim,Não,Sim,null,null,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Não,null,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,null,null,null,null,Não,null,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,null,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Obstrução,null,null,Não,Sim,Sim,Não,Sim,Não,null,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,null,Não,null,Não,Sim,Não,Sim,Não,null,,,,RONALDO FONSECA,PROS,DF
178845,Obstrução,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Obstrução,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,null,null,null,Não,null,null,null,null,Sim,Sim,Sim,Sim,Não,null,Abstenção,Abstenção,Abstenção,Abstenção,Abstenção,null,Não,Abstenção,Abstenção,Abstenção,Abstenção,Abstenção,Abstenção,null,null,null,Abstenção,Não,Não,Não,Não,Sim,Sim,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,null,null,null,null,null,null,Não,Não,Não,Sim,Obstrução,Obstrução,Obstrução,Sim,Sim,Sim,Sim,null,Obstrução,null,Obstrução,Sim,Não,Sim,Sim,Não,Sim,Sim,null,null,null,null,Obstrução,Obstrução,Obstrução,Sim,Obstrução,Obstrução,Obstrução,Obstrução,Não,Obstrução,Sim,Não,Sim,Sim,Sim,Obstrução,Sim,Obstrução,Obstrução,Sim,Obstrução,Obstrução,Obstrução,Sim,Obstrução,Obstrução,Obstrução,Obstrução,Não,Obstrução,null,null,null,null,null,null,Sim,null,null,null,Obstrução,Obstrução,Não,Sim,Sim,Não,Sim,Sim,null,null,Não,null,null,null,null,null,null,null,null,null,null,Obstrução,null,Obstrução,null,null,Obstrução,Obstrução,null,Não,Obstrução,Obstrução,Não,Sim,null,Obstrução,Obstrução,null,null,Não,Não,null,null,null,Não,Não,null,Não,Sim,Não,Sim,null,Obstrução,Sim,Obstrução,Obstrução,Sim,null,null,Sim,Obstrução,Obstrução,Obstrução,Obstrução,Obstrução,null,Obstrução,Obstrução,Obstrução,Obstrução,Obstrução,Obstrução,Não,null,Não,Não,Sim,Obstrução,Obstrução,Obstrução,Obstrução,Obstrução,null,null,Obstrução,Obstrução,Não,Não,Não,Sim,Abstenção,Obstrução,Obstrução,Obstrução,Sim,Obstrução,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,null,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim,null,Sim,Obstrução,Obstrução,null,null,null,null,Sim,null,Não,Não,Sim,Sim,Sim,Obstrução,null,Não,null,null,null,null,null,Obstrução,Sim,null,Sim,Não,Não,Sim,Sim,null,Não,null,null,null,null,Não,Não,Sim,Sim,null,null,null,null,null,null,null,null,null,Não,Não,Obstrução,Obstrução,Obstrução,Não,Obstrução,Obstrução,Obstrução,Obstrução,null,null,Obstrução,Obstrução,Não,Obstrução,Não,null,Não,null,Abstenção,Não,null,null,RONALDO LESSA,PDT,AL
122466,null,null,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Abstenção,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Não,null,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Abstenção,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,,Não,Sim,Abstenção,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,null,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,null,Sim,Sim,Sim,Sim,Sim,Não,null,Não,Não,null,Não,null,null,null,Não,null,null,Não,Não,Não,Não,Não,Não,Não,Sim,Não,null,null,null,null,Não,Sim,Não,Não,Não,Sim,Não,Sim,null,Não,Sim,Não,null,null,null,Não,null,Não,Não,Não,Não,Sim,Não,Não,null,Sim,Não,Sim,Não,Sim,Sim,null,null,null,null,Não,Sim,Não,Sim,Não,null,null,Não,Sim,null,null,null,null,null,null,null,null,null,Não,null,null,null,null,null,null,null,Não,Não,Não,null,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,null,Sim,Sim,Não,Não,null,null,null,null,null,null,null,null,null,null,null,Não,Não,Sim,null,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,null,Não,null,Não,Não,Não,Não,null,Sim,null,Não,Não,Sim,Não,Sim,Não,Sim,null,null,null,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Abstenção,Sim,Sim,Sim,Sim,Sim,null,Sim,Sim,Abstenção,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,null,null,null,Não,Sim,null,Sim,null,null,null,null,null,Não,Sim,Sim,null,null,Não,Sim,Não,Não,Sim,null,Abstenção,Sim,Não,Não,Não,Não,Não,null,Sim,Sim,null,Sim,Não,Sim,Não,Sim,Sim,Sim,null,null,null,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,null,null,null,null,null,null,null,Não,Sim,null,null,RONALDO MARTINS,PRB,CE
163321,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,null,null,null,null,null,null,null,null,null,Sim,Sim,Não,Não,Sim,Sim,null,Sim,null,Não,Não,Sim,Sim,Sim,Sim,Não,Não,null,null,null,null,null,null,null,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,,Não,Sim,Não,Obstrução,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,Sim,Não,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,Sim,null,Não,Sim,Não,null,Não,Não,null,Não,null,null,null,null,null,null,null,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,null,Não,Não,Sim,Sim,Não,Obstrução,null,null,null,Não,Não,Sim,Não,Sim,Não,Sim,null,null,Sim,null,null,RONALDO NOGUEIRA,PTB,RS
178870,Sim,null,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,null,Sim,Sim,null,Sim,Sim,null,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,null,null,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,,Não,Sim,Não,Não,Não,null,Sim,Sim,Sim,null,null,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,null,null,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,null,Não,Não,Não,Sim,Não,Abstenção,null,Não,null,Sim,Sim,null,Sim,Não,Não,null,Sim,Não,Não,null,Não,Sim,Não,Não,Não,Sim,null,Não,Não,null,Não,Não,Sim,null,null,null,Sim,Não,Não,Não,null,Sim,Sim,Sim,null,Sim,Não,Sim,Não,Não,Não,null,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,null,Sim,Sim,Não,Não,Não,Sim,null,Não,null,Sim,Não,null,null,Não,Não,Não,null,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,null,null,null,Não,Sim,Não,Não,Não,null,Não,null,null,null,Sim,Não,Não,Sim,Não,Sim,null,null,null,null,null,null,null,null,Não,Sim,Não,Não,Não,Sim,Não,null,null,null,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,null,null,null,null,null,null,null,null,null,null,Sim,null,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Sim,null,Sim,null,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,null,null,Sim,Não,Não,null,Sim,Não,null,Sim,Sim,Não,null,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Obstrução,Não,Não,Não,Sim,Sim,Não,null,Não,Sim,Não,null,null,null,null,Não,Não,Não,Não,Não,Sim,null,Não,Não,Não,null,null,Não,Não,Sim,Não,Sim,null,null,Não,Não,Sim,Não,Não,RÔNEY NEMER,PMDB,DF
178945,Sim,Sim,null,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,null,null,Não,Não,Obstrução,Não,Não,Sim,null,Sim,Sim,null,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,null,null,null,Não,null,Sim,null,,Não,Sim,Sim,Não,null,null,null,null,null,null,null,Sim,Não,Sim,null,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,null,Sim,Não,Sim,Sim,Sim,Sim,Sim,null,null,Não,Não,Não,Não,Não,Não,Sim,Não,null,null,Não,null,Não,Sim,Não,Sim,Não,Sim,null,null,null,Sim,Sim,Não,Sim,null,Não,null,Sim,Não,Sim,Não,Não,Sim,Não,Não,null,Sim,Não,Não,null,Não,Não,null,Sim,Não,null,null,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,null,null,null,null,null,null,Não,Não,null,null,Sim,null,Não,Sim,null,Sim,Não,null,null,null,null,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,null,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,null,Sim,Não,Abstenção,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,null,Não,Sim,Não,Sim,null,null,null,Sim,Não,Sim,Sim,Não,Não,null,null,null,null,Não,Sim,null,Não,null,Sim,Sim,Obstrução,null,Sim,Sim,Sim,Sim,Não,Sim,null,null,null,Sim,Não,Não,null,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,null,Não,Não,Sim,Sim,Sim,Não,Não,Sim,null,null,null,null,null,Não,Não,Não,Sim,Não,Não,Sim,null,null,Não,null,null,Não,Não,null,null,null,null,null,null,Não,Sim,Não,Sim,Sim,Sim,Sim,null,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,null,Sim,Não,Sim,Não,Sim,Não,null,Sim,Sim,Não,ROSANGELA GOMES,PRB,RJ
178935,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Sim,null,null,Sim,Sim,Sim,Sim,Sim,null,Sim,Não,null,Não,Não,Não,null,Não,Não,Sim,Sim,Sim,Não,Não,null,null,Não,Não,Não,Sim,Obstrução,Não,null,Sim,Sim,null,null,null,null,null,Não,,null,null,null,null,Obstrução,Sim,Não,Não,Não,Obstrução,Não,Sim,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Não,Sim,Não,Não,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Não,Não,Não,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Não,Não,Sim,null,ROSSONI,PSDB,PR
73466,Obstrução,null,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Obstrução,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,null,null,Sim,Sim,Sim,Sim,null,Obstrução,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Obstrução,Obstrução,Não,Não,Não,Sim,Obstrução,Não,Obstrução,Sim,Sim,Obstrução,Obstrução,Obstrução,null,Obstrução,Não,,Obstrução,Não,Não,Obstrução,null,Obstrução,Não,Não,Não,Obstrução,Sim,Sim,Não,Sim,Obstrução,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,null,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,null,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,null,null,null,Não,Obstrução,Não,Sim,Não,Sim,null,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,null,Não,Sim,Não,Não,Não,Não,null,Não,null,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,null,null,Sim,Sim,Não,null,null,null,null,null,null,null,Não,Não,Sim,Sim,null,null,null,null,null,null,null,null,null,Sim,Não,Sim,Não,Não,Não,null,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,null,Sim,Não,Não,null,null,null,null,Não,Sim,Não,Não,Sim,Não,Não,null,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,null,null,Não,Não,Não,Sim,Sim,null,Não,null,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,null,Sim,Sim,Não,RUBENS BUENO,PPS,PR
74371,null,null,null,Não,Sim,Sim,Sim,Sim,Sim,null,null,null,null,null,null,Não,null,Sim,Não,Não,Sim,Não,Não,Não,null,Sim,null,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,null,Não,Sim,Sim,Sim,Sim,Não,null,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,null,null,null,null,null,Sim,null,null,null,Não,Não,Não,Não,Sim,Sim,,Não,Sim,Sim,Não,Não,Não,Sim,Sim,null,Não,Sim,null,Não,Sim,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Não,Não,Obstrução,Sim,Obstrução,Obstrução,Obstrução,Não,null,null,null,null,Obstrução,Obstrução,Obstrução,null,null,null,null,null,null,Sim,Obstrução,Obstrução,Obstrução,Não,Obstrução,Obstrução,Obstrução,Obstrução,Obstrução,Obstrução,Obstrução,Obstrução,Não,Obstrução,Sim,Não,Sim,null,null,null,null,Obstrução,Obstrução,Sim,Obstrução,Obstrução,Obstrução,Obstrução,Obstrução,null,Obstrução,Obstrução,Não,Obstrução,Obstrução,null,null,null,null,null,null,Sim,null,null,Obstrução,Obstrução,Não,null,null,null,null,null,null,null,null,Obstrução,Sim,null,Sim,Sim,Sim,Obstrução,Obstrução,Obstrução,Obstrução,null,Obstrução,Obstrução,null,Obstrução,Obstrução,Não,null,Obstrução,Obstrução,null,null,null,null,null,null,Obstrução,Não,Não,Não,Não,Sim,Sim,Obstrução,Não,Obstrução,Não,Sim,Não,Não,Obstrução,Obstrução,null,Obstrução,null,Sim,Sim,null,Sim,null,null,null,null,null,Obstrução,Obstrução,Obstrução,null,Obstrução,Obstrução,null,null,null,Não,Obstrução,Sim,Obstrução,null,null,null,null,null,Obstrução,null,Obstrução,Não,Não,Não,Sim,Obstrução,Obstrução,null,null,Sim,Obstrução,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Obstrução,Não,Não,Não,Não,Sim,Abstenção,Sim,Não,Sim,Abstenção,Sim,Não,Sim,null,Obstrução,Obstrução,null,Obstrução,Sim,Sim,null,Abstenção,Sim,Não,Não,Sim,Sim,null,Obstrução,Obstrução,Não,Não,Não,Sim,Sim,Sim,Obstrução,Sim,Obstrução,null,null,null,null,Sim,Não,Não,null,null,Obstrução,Obstrução,Obstrução,Obstrução,Obstrução,null,null,null,null,Obstrução,null,null,null,null,null,Obstrução,Obstrução,Obstrução,Obstrução,Obstrução,Obstrução,Obstrução,Obstrução,Obstrução,Obstrução,null,null,Obstrução,Obstrução,null,Obstrução,null,Obstrução,null,Obstrução,Obstrução,null,null,null,RUBENS OTONI,PT,GO
